User,Item,Rating
185,Çoban Salata,5.0
185,Yoğurt,5.0
185,Pırasa,5.0
185,İrmik Helvası,5.0
185,Turşu,5.0
185,Sütlaç,5.0
185,Kadayıf,5.0
185,Kola,1.0
185,Ayran,5.0
185,Fanta,1.0
185,Su,5.0
186,Mercimek Çorbası,5.0
186,Ezogelin Çorbası,5.0
186,Şehriye Çorbası,3.0
186,Yayla Çorbası,5.0
186,Kuzu Etli Çorba,5.0
186,Tas Kebabı,5.0
186,Kuzu Şiş,5.0
186,Kabak Graten,2.0
186,Kabak Dolması,2.0
186,Köfte,5.0
186,Tavuk Biftek,5.0
186,Tavuk Sote,5.0
186,Karnıyarık,5.0
186,Kuru Fasulye,5.0
186,Patlıcan Musakka,5.0
186,Bezelye,3.0
186,Tavuk Kanat,5.0
186,Nohut,5.0
186,Türlü,4.0
186,Ispanak,3.0
186,Taze Fasulye,3.0
186,Bamya,1.0
186,Dana Rosto,5.0
186,Pirinç Pilavı,5.0
186,Patates Kızartması,2.0
186,Bulgur Pilavı,5.0
186,Cacık,5.0
186,Çoban Salata,5.0
186,Yoğurt,5.0
186,Pırasa,1.0
186,İrmik Helvası,5.0
186,Turşu,3.0
186,Sütlaç,4.0
186,Kadayıf,5.0
186,Kola,3.0
186,Ayran,5.0
186,Fanta,2.0
186,Su,5.0
187,Mercimek Çorbası,5.0
187,Ezogelin Çorbası,4.0
187,Şehriye Çorbası,4.0
187,Yayla Çorbası,5.0
187,Kuzu Etli Çorba,2.0
187,Tas Kebabı,5.0
187,Kuzu Şiş,2.0
187,Kabak Graten,4.0
187,Kabak Dolması,1.0
187,Köfte,5.0
187,Tavuk Biftek,4.0
187,Tavuk Sote,5.0
187,Karnıyarık,3.0
187,Kuru Fasulye,5.0
187,Patlıcan Musakka,3.0
187,Bezelye,1.0
187,Tavuk Kanat,4.0
187,Nohut,5.0
187,Türlü,1.0
187,Ispanak,3.0
187,Taze Fasulye,3.0
187,Bamya,3.0
187,Dana Rosto,5.0
187,Pirinç Pilavı,5.0
187,Patates Kızartması,4.0
187,Bulgur Pilavı,4.0
187,Cacık,3.0
187,Çoban Salata,2.0
187,Yoğurt,3.0
187,Pırasa,1.0
187,İrmik Helvası,4.0
187,Turşu,5.0
187,Sütlaç,4.0
187,Kadayıf,5.0
187,Kola,5.0
187,Ayran,3.0
187,Fanta,3.0
187,Su,2.0
188,Mercimek Çorbası,5.0
188,Ezogelin Çorbası,5.0
188,Şehriye Çorbası,4.0
188,Yayla Çorbası,5.0
188,Kuzu Etli Çorba,5.0
188,Tas Kebabı,4.0
188,Kuzu Şiş,4.0
188,Kabak Graten,4.0
188,Kabak Dolması,4.0
188,Köfte,5.0
188,Tavuk Biftek,5.0
188,Tavuk Sote,5.0
188,Karnıyarık,5.0
188,Kuru Fasulye,5.0
188,Patlıcan Musakka,4.0
188,Bezelye,4.0
188,Tavuk Kanat,5.0
188,Nohut,4.0
188,Türlü,4.0
188,Ispanak,3.0
188,Taze Fasulye,5.0
188,Bamya,4.0
188,Dana Rosto,5.0
188,Pirinç Pilavı,5.0
188,Patates Kızartması,5.0
188,Bulgur Pilavı,4.0
188,Cacık,5.0
188,Çoban Salata,5.0
188,Yoğurt,5.0
188,Pırasa,3.0
188,İrmik Helvası,5.0
188,Turşu,5.0
188,Sütlaç,5.0
188,Kadayıf,5.0
188,Kola,2.0
188,Ayran,5.0
188,Fanta,2.0
188,Su,5.0
189,Mercimek Çorbası,5.0
189,Ezogelin Çorbası,3.0
189,Şehriye Çorbası,4.0
189,Yayla Çorbası,3.0
189,Kuzu Etli Çorba,5.0
189,Tas Kebabı,3.0
189,Kuzu Şiş,4.0
189,Kabak Graten,0
189,Kabak Dolması,3.0
189,Köfte,4.0
189,Tavuk Biftek,4.0
189,Tavuk Sote,4.0
189,Karnıyarık,4.0
189,Kuru Fasulye,4.0
189,Patlıcan Musakka,5.0
189,Bezelye,5.0
189,Tavuk Kanat,4.0
189,Nohut,5.0
189,Türlü,4.0
189,Ispanak,3.0
189,Taze Fasulye,5.0
189,Bamya,5.0
189,Dana Rosto,3.0
189,Pirinç Pilavı,4.0
189,Patates Kızartması,5.0
189,Bulgur Pilavı,5.0
189,Cacık,5.0
189,Çoban Salata,5.0
189,Yoğurt,4.0
189,Pırasa,4.0
189,İrmik Helvası,4.0
189,Turşu,5.0
189,Sütlaç,4.0
189,Kadayıf,4.0
189,Kola,3.0
189,Ayran,4.0
189,Fanta,4.0
189,Su,5.0
190,Mercimek Çorbası,5.0
190,Ezogelin Çorbası,5.0
190,Şehriye Çorbası,5.0
190,Yayla Çorbası,3.0
190,Kuzu Etli Çorba,0
190,Tas Kebabı,3.0
190,Kuzu Şiş,4.0
190,Kabak Graten,2.0
190,Kabak Dolması,3.0
190,Köfte,5.0
190,Tavuk Biftek,5.0
190,Tavuk Sote,5.0
190,Karnıyarık,5.0
190,Kuru Fasulye,2.0
190,Patlıcan Musakka,4.0
190,Bezelye,3.0
190,Tavuk Kanat,5.0
190,Nohut,3.0
190,Türlü,5.0
190,Ispanak,2.0
190,Taze Fasulye,1.0
190,Bamya,5.0
190,Dana Rosto,5.0
190,Pirinç Pilavı,5.0
190,Patates Kızartması,5.0
190,Bulgur Pilavı,5.0
190,Cacık,5.0
190,Çoban Salata,5.0
190,Yoğurt,5.0
190,Pırasa,3.0
190,İrmik Helvası,5.0
190,Turşu,5.0
190,Sütlaç,5.0
190,Kadayıf,5.0
190,Kola,3.0
190,Ayran,5.0
190,Fanta,5.0
190,Su,5.0
191,Mercimek Çorbası,5.0
191,Ezogelin Çorbası,5.0
191,Şehriye Çorbası,5.0
191,Yayla Çorbası,5.0
191,Kuzu Etli Çorba,5.0
191,Tas Kebabı,3.0
191,Kuzu Şiş,5.0
191,Kabak Graten,0
191,Kabak Dolması,5.0
191,Köfte,5.0
191,Tavuk Biftek,4.0
191,Tavuk Sote,5.0
191,Karnıyarık,5.0
191,Kuru Fasulye,5.0
191,Patlıcan Musakka,5.0
191,Bezelye,0
191,Tavuk Kanat,5.0
191,Nohut,5.0
191,Türlü,0
191,Ispanak,5.0
191,Taze Fasulye,3.0
191,Bamya,5.0
191,Dana Rosto,5.0
191,Pirinç Pilavı,1.0
191,Patates Kızartması,1.0
191,Bulgur Pilavı,5.0
191,Cacık,5.0
191,Çoban Salata,5.0
191,Yoğurt,5.0
191,Pırasa,5.0
191,İrmik Helvası,5.0
191,Turşu,5.0
191,Sütlaç,5.0
191,Kadayıf,5.0
191,Kola,1.0
191,Ayran,5.0
191,Fanta,1.0
191,Su,5.0
192,Mercimek Çorbası,5.0
192,Ezogelin Çorbası,4.0
192,Şehriye Çorbası,3.0
192,Yayla Çorbası,2.0
192,Kuzu Etli Çorba,5.0
192,Tas Kebabı,5.0
192,Kuzu Şiş,5.0
192,Kabak Graten,0
192,Kabak Dolması,3.0
192,Köfte,4.0
192,Tavuk Biftek,4.0
192,Tavuk Sote,4.0
192,Karnıyarık,4.0
192,Kuru Fasulye,4.0
192,Patlıcan Musakka,4.0
192,Bezelye,3.0
192,Tavuk Kanat,4.0
192,Nohut,3.0
192,Türlü,3.0
192,Ispanak,2.0
192,Taze Fasulye,2.0
192,Bamya,1.0
192,Dana Rosto,4.0
192,Pirinç Pilavı,5.0
192,Patates Kızartması,5.0
192,Bulgur Pilavı,3.0
192,Cacık,5.0
192,Çoban Salata,4.0
192,Yoğurt,5.0
192,Pırasa,1.0
192,İrmik Helvası,4.0
192,Turşu,5.0
192,Sütlaç,4.0
192,Kadayıf,5.0
192,Kola,5.0
192,Ayran,5.0
192,Fanta,5.0
192,Su,5.0
193,Mercimek Çorbası,5.0
193,Ezogelin Çorbası,4.0
193,Şehriye Çorbası,3.0
193,Yayla Çorbası,4.0
193,Kuzu Etli Çorba,1.0
193,Tas Kebabı,3.0
193,Kuzu Şiş,5.0
193,Kabak Graten,5.0
193,Kabak Dolması,5.0
193,Köfte,5.0
193,Tavuk Biftek,5.0
193,Tavuk Sote,5.0
193,Karnıyarık,4.0
193,Kuru Fasulye,4.0
193,Patlıcan Musakka,3.0
193,Bezelye,5.0
193,Tavuk Kanat,5.0
193,Nohut,3.0
193,Türlü,2.0
193,Ispanak,4.0
193,Taze Fasulye,5.0
193,Bamya,1.0
193,Dana Rosto,3.0
193,Pirinç Pilavı,4.0
193,Patates Kızartması,5.0
193,Bulgur Pilavı,3.0
193,Cacık,5.0
193,Çoban Salata,3.0
193,Yoğurt,5.0
193,Pırasa,4.0
193,İrmik Helvası,4.0
193,Turşu,5.0
193,Sütlaç,4.0
193,Kadayıf,4.0
193,Kola,4.0
193,Ayran,4.0
193,Fanta,2.0
193,Su,5.0
194,Mercimek Çorbası,5.0
194,Ezogelin Çorbası,5.0
194,Şehriye Çorbası,1.0
194,Yayla Çorbası,1.0
194,Kuzu Etli Çorba,0
194,Tas Kebabı,5.0
194,Kuzu Şiş,5.0
194,Kabak Graten,3.0
194,Kabak Dolması,3.0
194,Köfte,4.0
194,Tavuk Biftek,4.0
194,Tavuk Sote,3.0
194,Karnıyarık,3.0
194,Kuru Fasulye,5.0
194,Patlıcan Musakka,3.0
194,Bezelye,3.0
194,Tavuk Kanat,3.0
194,Nohut,5.0
194,Türlü,3.0
194,Ispanak,4.0
194,Taze Fasulye,5.0
194,Bamya,5.0
194,Dana Rosto,5.0
194,Pirinç Pilavı,5.0
194,Patates Kızartması,4.0
194,Bulgur Pilavı,4.0
194,Cacık,5.0
194,Çoban Salata,5.0
194,Yoğurt,5.0
194,Pırasa,4.0
194,İrmik Helvası,4.0
194,Turşu,5.0
194,Sütlaç,4.0
194,Kadayıf,5.0
194,Kola,1.0
194,Ayran,5.0
194,Fanta,3.0
194,Su,5.0
195,Mercimek Çorbası,4.0
195,Ezogelin Çorbası,4.0
195,Şehriye Çorbası,4.0
195,Yayla Çorbası,3.0
195,Kuzu Etli Çorba,3.0
195,Tas Kebabı,4.0
195,Kuzu Şiş,5.0
195,Kabak Graten,3.0
195,Kabak Dolması,3.0
195,Köfte,5.0
195,Tavuk Biftek,3.0
195,Tavuk Sote,3.0
195,Karnıyarık,4.0
195,Kuru Fasulye,2.0
195,Patlıcan Musakka,2.0
195,Bezelye,5.0
195,Tavuk Kanat,3.0
195,Nohut,3.0
195,Türlü,2.0
195,Ispanak,3.0
195,Taze Fasulye,3.0
195,Bamya,1.0
195,Dana Rosto,2.0
195,Pirinç Pilavı,4.0
195,Patates Kızartması,5.0
195,Bulgur Pilavı,4.0
195,Cacık,4.0
195,Çoban Salata,5.0
195,Yoğurt,5.0
195,Pırasa,1.0
195,İrmik Helvası,2.0
195,Turşu,5.0
195,Sütlaç,3.0
195,Kadayıf,3.0
195,Kola,4.0
195,Ayran,3.0
195,Fanta,2.0
195,Su,5.0
196,Mercimek Çorbası,5.0
196,Ezogelin Çorbası,3.0
196,Şehriye Çorbası,4.0
196,Yayla Çorbası,3.0
196,Kuzu Etli Çorba,5.0
196,Tas Kebabı,3.0
196,Kuzu Şiş,4.0
196,Kabak Graten,0
196,Kabak Dolması,3.0
196,Köfte,4.0
196,Tavuk Biftek,4.0
196,Tavuk Sote,4.0
196,Karnıyarık,4.0
196,Kuru Fasulye,4.0
196,Patlıcan Musakka,5.0
196,Bezelye,5.0
196,Tavuk Kanat,4.0
196,Nohut,5.0
196,Türlü,4.0
196,Ispanak,3.0
196,Taze Fasulye,5.0
196,Bamya,5.0
196,Dana Rosto,3.0
196,Pirinç Pilavı,4.0
196,Patates Kızartması,5.0
196,Bulgur Pilavı,5.0
196,Cacık,5.0
196,Çoban Salata,5.0
196,Yoğurt,4.0
196,Pırasa,4.0
196,İrmik Helvası,4.0
196,Turşu,5.0
196,Sütlaç,4.0
196,Kadayıf,4.0
196,Kola,3.0
196,Ayran,4.0
196,Fanta,4.0
196,Su,5.0
197,Mercimek Çorbası,4.0
197,Ezogelin Çorbası,4.0
197,Şehriye Çorbası,3.0
197,Yayla Çorbası,3.0
197,Kuzu Etli Çorba,5.0
197,Tas Kebabı,5.0
197,Kuzu Şiş,2.0
197,Kabak Graten,2.0
197,Kabak Dolması,1.0
197,Köfte,4.0
197,Tavuk Biftek,3.0
197,Tavuk Sote,3.0
197,Karnıyarık,3.0
197,Kuru Fasulye,2.0
197,Patlıcan Musakka,3.0
197,Bezelye,1.0
197,Tavuk Kanat,3.0
197,Nohut,3.0
197,Türlü,2.0
197,Ispanak,1.0
197,Taze Fasulye,1.0
197,Bamya,1.0
197,Dana Rosto,4.0
197,Pirinç Pilavı,3.0
197,Patates Kızartması,3.0
197,Bulgur Pilavı,5.0
197,Cacık,5.0
197,Çoban Salata,5.0
197,Yoğurt,4.0
197,Pırasa,1.0
197,İrmik Helvası,4.0
197,Turşu,3.0
197,Sütlaç,5.0
197,Kadayıf,4.0
197,Kola,2.0
197,Ayran,5.0
197,Fanta,1.0
197,Su,4.0
198,Mercimek Çorbası,5.0
198,Ezogelin Çorbası,5.0
198,Şehriye Çorbası,3.0
198,Yayla Çorbası,5.0
198,Kuzu Etli Çorba,5.0
198,Tas Kebabı,5.0
198,Kuzu Şiş,5.0
198,Kabak Graten,2.0
198,Kabak Dolması,2.0
198,Köfte,5.0
198,Tavuk Biftek,5.0
198,Tavuk Sote,5.0
198,Karnıyarık,5.0
198,Kuru Fasulye,5.0
198,Patlıcan Musakka,5.0
198,Bezelye,3.0
198,Tavuk Kanat,5.0
198,Nohut,5.0
198,Türlü,4.0
198,Ispanak,3.0
198,Taze Fasulye,3.0
198,Bamya,1.0
198,Dana Rosto,5.0
198,Pirinç Pilavı,5.0
198,Patates Kızartması,2.0
198,Bulgur Pilavı,5.0
198,Cacık,5.0
198,Çoban Salata,5.0
198,Yoğurt,5.0
198,Pırasa,1.0
198,İrmik Helvası,5.0
198,Turşu,3.0
198,Sütlaç,4.0
198,Kadayıf,5.0
198,Kola,3.0
198,Ayran,5.0
198,Fanta,2.0
198,Su,5.0
